claim_id,policy_id,insured_id,vehicle_id,driver_id,provider_id,line_of_business,coverage,claim_type,channel,city,branch,vehicle_year,vehicle_age,claim_amount,estimated_damage_amount,paid_amount,claim_status,sum_insured,deductible,incidents_last_12_months,incidents_last_18_months,vehicle_incidents_last_18_months,driver_incidents_last_18_months,prior_rc_claims,days_since_policy_start,days_until_policy_end,days_between_occurrence_report,occurred_at,submitted_at,is_night_claim,documents_complete,missing_critical_document,documents_inconsistent,beneficiary_type,provider_observed_cases,provider_watchlist,accident_dynamics,unidentified_third_party,narrative_similarity_max,narrative_group,customer_segment,customer_tenure_months,customer_policies_count,customer_delinquent,customer_score_simulated,report_narrative,fraud_label,fraud_probability,ml_risk_score,model_version
CLM-00206,POL-13485,CUST-1865,VEH-3145,DRV-1215,PROV-115,vehicles,Dano propio,collision,app,Ambato,Sierra Centro,2012,14,13033,10528,9999,Liquidado,46627,671,1,1,0,0,1,293,236,0,2026-02-02T19:23:49.276384+00:00,2026-02-02T19:23:49.276384+00:00,0,1,0,0,Asegurado,1,0,volcadura,0,0.56,NARR-305,Retail,45,3,0,700,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0117,1,sklearn-random-forest-v1
CLM-00207,POL-13502,CUST-1878,VEH-3174,DRV-1238,PROV-126,vehicles,Incendio,fire,broker,Ambato,Austro,2017,9,6539,8412,5766,Reserva,24257,735,0,1,0,0,0,167,348,1,2026-05-17T19:23:49.276384+00:00,2026-05-18T19:23:49.276384+00:00,0,1,0,0,Clinica,1,0,posterior,0,0.23,NARR-306,Preferente,72,5,0,630,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0208,2,sklearn-random-forest-v1
CLM-00208,POL-13519,CUST-404,VEH-700,DRV-302,PROV-23,vehicles,Robo parcial,theft,callcenter,Loja,Austro,2004,22,13415,5837,0,Reserva,39860,275,2,3,1,1,0,37,591,9,2025-12-27T19:23:49.276889+00:00,2026-01-05T19:23:49.276889+00:00,1,0,1,0,Perito,3,0,volcadura,0,0.79,NARR-3,Preferente,14,1,0,589,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9468,95,sklearn-random-forest-v1
CLM-00209,POL-13536,CUST-405,VEH-701,DRV-303,PROV-24,vehicles,Atencion medica,injury,callcenter,Quito,Norte,2008,18,26897,13398,0,Reserva,57022,604,3,3,3,3,0,29,363,9,2026-03-13T19:23:49.276889+00:00,2026-03-22T19:23:49.276889+00:00,1,0,1,1,Asegurado,3,0,posterior,0,0.9,NARR-4,Retail,2,2,0,457,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9841,98,sklearn-random-forest-v1
CLM-00210,POL-13553,CUST-1017,VEH-2061,DRV-1307,PROV-159,vehicles,Incendio,fire,app,Quito,Austro,2020,6,2752,3529,1744,Liquidado,8658,270,0,1,1,1,0,425,216,1,2026-02-03T19:23:49.276889+00:00,2026-02-04T19:23:49.276889+00:00,1,1,0,0,Clinica,2,0,frontal,0,0.62,NARR-309,Preferente,69,3,0,788,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.024,2,sklearn-random-forest-v1
CLM-00211,POL-13570,CUST-400,VEH-703,DRV-300,PROV-20,vehicles,Atencion medica,injury,broker,Manta,Norte,2007,19,31027,16998,0,Reserva,93604,270,5,5,1,4,1,7,187,5,2026-03-11T19:23:49.276889+00:00,2026-03-16T19:23:49.276889+00:00,1,1,0,0,Taller,9,0,multiple,0,0.94,NARR-0,Retail,14,1,1,498,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.974,97,sklearn-random-forest-v1
CLM-00212,POL-13587,CUST-1043,VEH-2119,DRV-1353,PROV-101,vehicles,Incendio,fire,web,Guayaquil,Austro,2015,11,7758,6841,5663,Pago Parcial,22913,444,1,2,1,1,1,457,413,0,2026-02-14T19:23:49.276889+00:00,2026-02-14T19:23:49.276889+00:00,0,1,0,0,Perito,1,0,posterior,0,0.47,NARR-311,Preferente,54,4,0,710,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0085,1,sklearn-random-forest-v1
CLM-00213,POL-13604,CUST-1056,VEH-2148,DRV-1376,PROV-112,vehicles,Responsabilidad Civil,collision,app,Ambato,Sierra Centro,2011,15,4836,5405,3355,Reserva,17839,356,1,1,0,1,1,750,144,0,2026-04-15T19:23:49.276889+00:00,2026-04-15T19:23:49.276889+00:00,0,1,0,0,Perito,1,0,normal,0,0.51,NARR-312,Pyme,58,5,0,786,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0927,9,sklearn-random-forest-v1
CLM-00214,POL-13621,CUST-403,VEH-706,DRV-303,PROV-23,vehicles,Atencion medica,injury,broker,Loja,Austro,2004,22,18667,8719,0,Reserva,45327,739,5,6,1,1,1,29,704,5,2025-12-23T19:23:49.276889+00:00,2025-12-28T19:23:49.276889+00:00,1,0,1,0,Perito,9,0,volcadura,0,0.87,NARR-3,Preferente,7,2,0,573,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9805,98,sklearn-random-forest-v1
CLM-00215,POL-13638,CUST-1082,VEH-2206,DRV-1422,PROV-134,vehicles,Vidrios,glass,broker,Ambato,Norte,2022,4,5949,6216,5288,Reserva,16525,765,0,2,0,0,1,365,606,3,2026-01-07T19:23:49.276889+00:00,2026-01-10T19:23:49.276889+00:00,1,1,0,0,Taller,2,0,volcadura,0,0.06,NARR-314,Pyme,89,1,0,752,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.1143,11,sklearn-random-forest-v1
CLM-00216,POL-13655,CUST-405,VEH-708,DRV-300,PROV-25,vehicles,Choque,collision,web,Ambato,Sierra Centro,2006,20,3452,1573,0,Reserva,11041,612,4,6,2,1,0,2,410,8,2025-12-06T19:23:49.276889+00:00,2025-12-14T19:23:49.276889+00:00,1,1,0,0,Asegurado,7,0,multiple,0,0.72,NARR-5,Pyme,5,2,0,476,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9453,95,sklearn-random-forest-v1
CLM-00217,POL-13672,CUST-406,VEH-700,DRV-301,PROV-20,vehicles,Atencion medica,injury,callcenter,Manta,Austro,2006,20,28832,13890,0,Reserva,88253,861,2,4,4,1,0,15,284,7,2026-03-18T19:23:49.276889+00:00,2026-03-25T19:23:49.276889+00:00,1,0,1,1,Asegurado,4,0,multiple,0,0.89,NARR-0,Preferente,2,1,0,449,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9836,98,sklearn-random-forest-v1
CLM-00218,POL-13689,CUST-1121,VEH-2293,DRV-1491,PROV-167,vehicles,Otros danos,other,app,Quito,Costa,2022,4,8869,9007,7871,Liquidado,20598,829,1,2,0,1,1,170,597,1,2026-05-07T19:23:49.276889+00:00,2026-05-08T19:23:49.276889+00:00,1,1,0,0,Taller,2,0,multiple,0,0.38,NARR-317,Preferente,56,4,0,833,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0061,1,sklearn-random-forest-v1
CLM-00219,POL-13706,CUST-1134,VEH-2322,DRV-1514,PROV-178,vehicles,Vidrios,glass,app,Manta,Sierra Centro,2021,5,7802,8810,5070,Liquidado,22149,426,0,1,0,1,1,424,691,0,2026-05-15T19:23:49.276889+00:00,2026-05-15T19:23:49.276889+00:00,0,1,0,0,Asegurado,1,0,multiple,0,0.21,NARR-318,Retail,41,4,0,774,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.017,2,sklearn-random-forest-v1
CLM-00220,POL-13723,CUST-1147,VEH-2351,DRV-1537,PROV-109,vehicles,Incendio,fire,web,Quito,Sierra Centro,2024,2,1571,1285,968,Liquidado,5853,597,2,2,1,0,0,163,251,3,2026-01-19T19:23:49.276889+00:00,2026-01-22T19:23:49.276889+00:00,1,1,0,0,Taller,2,0,posterior,0,0.6,NARR-319,Pyme,27,5,0,636,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0315,3,sklearn-random-forest-v1
CLM-00221,POL-13740,CUST-1160,VEH-2380,DRV-1560,PROV-120,vehicles,Otros danos,other,web,Quito,Norte,2015,11,18300,14562,13462,Reserva,48618,772,0,2,0,0,0,506,415,1,2026-03-24T19:23:49.276889+00:00,2026-03-25T19:23:49.276889+00:00,0,1,0,0,Clinica,2,0,posterior,0,0.19,NARR-320,Pyme,76,4,0,759,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0355,4,sklearn-random-forest-v1
CLM-00222,POL-13757,CUST-1173,VEH-2409,DRV-1583,PROV-131,vehicles,Vidrios,glass,web,Manta,Austro,2017,9,12568,12623,9609,Reserva,45120,536,0,2,1,0,0,814,576,2,2025-12-03T19:23:49.276889+00:00,2025-12-05T19:23:49.276889+00:00,1,1,0,0,Asegurado,1,0,frontal,0,0.34,NARR-321,Pyme,80,1,0,673,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.054,5,sklearn-random-forest-v1
CLM-00223,POL-13774,CUST-1186,VEH-2438,DRV-1606,PROV-142,vehicles,Incendio,fire,web,Ambato,Austro,2008,18,4381,3254,0,Reserva,4424,296,1,2,1,1,0,176,8,0,2026-03-27T19:23:49.276889+00:00,2026-03-27T19:23:49.276889+00:00,1,1,0,1,Taller,1,1,illogical,0,0.5,NARR-322,Retail,28,3,0,739,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9138,91,sklearn-random-forest-v1
CLM-00224,POL-13791,CUST-1199,VEH-2467,DRV-1629,PROV-153,vehicles,Vidrios,glass,web,Loja,Austro,2019,7,23074,17338,19099,Reserva,50175,1016,2,2,1,1,1,455,662,0,2026-02-04T19:23:49.276889+00:00,2026-02-04T19:23:49.276889+00:00,1,1,0,0,Perito,1,0,volcadura,0,0.36,NARR-323,Preferente,35,4,0,653,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0517,5,sklearn-random-forest-v1
CLM-00225,POL-13808,CUST-400,VEH-708,DRV-304,PROV-22,vehicles,Responsabilidad Civil,collision,web,Manta,Austro,2005,21,23810,11542,0,Reserva,40855,965,3,4,2,3,3,8,92,3,2026-02-24T19:23:49.276889+00:00,2026-02-27T19:23:49.276889+00:00,1,1,0,0,Perito,8,0,volcadura,0,0.83,NARR-2,Preferente,1,2,0,472,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9824,98,sklearn-random-forest-v1
CLM-00226,POL-13825,CUST-401,VEH-700,DRV-300,PROV-23,vehicles,Robo total,theft,callcenter,Cuenca,Norte,2000,26,20971,14068,0,Reserva,30430,510,3,4,2,1,0,10,338,7,2026-05-04T19:23:49.276889+00:00,2026-05-11T19:23:49.276889+00:00,0,0,1,0,Taller,7,0,multiple,0,0.9,NARR-3,Pyme,8,1,0,513,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9878,99,sklearn-random-forest-v1
CLM-00227,POL-13842,CUST-1238,VEH-2554,DRV-1698,PROV-106,vehicles,Vidrios,glass,web,Loja,Sierra Centro,2012,14,16936,16124,11700,Liquidado,41964,295,2,2,0,0,1,780,446,1,2026-05-11T19:23:49.276889+00:00,2026-05-12T19:23:49.276889+00:00,0,1,0,0,Asegurado,2,0,normal,0,0.58,NARR-326,Pyme,62,2,0,639,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0199,2,sklearn-random-forest-v1
CLM-00228,POL-13859,CUST-1251,VEH-2583,DRV-1721,PROV-117,vehicles,Responsabilidad Civil,collision,web,Cuenca,Norte,2009,17,6825,5631,5238,Reserva,15992,308,0,1,0,1,1,726,343,0,2026-02-24T19:23:49.276889+00:00,2026-02-24T19:23:49.276889+00:00,0,1,0,0,Taller,1,0,frontal,0,0.33,NARR-327,Preferente,55,4,0,727,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0406,4,sklearn-random-forest-v1
CLM-00229,POL-13876,CUST-1264,VEH-2612,DRV-1744,PROV-128,vehicles,Incendio,fire,web,Loja,Sierra Centro,2019,7,11119,13521,8958,Liquidado,37245,430,1,2,1,1,1,480,609,3,2026-04-28T19:23:49.276889+00:00,2026-05-01T19:23:49.276889+00:00,0,1,0,0,Taller,1,0,normal,0,0.46,NARR-328,Preferente,53,5,0,643,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0129,1,sklearn-random-forest-v1
CLM-00230,POL-13893,CUST-405,VEH-704,DRV-304,PROV-21,vehicles,Robo parcial,theft,callcenter,Quito,Austro,2005,21,6079,3582,0,Reserva,12353,621,5,5,3,4,0,36,233,3,2026-04-21T19:23:49.276889+00:00,2026-04-24T19:23:49.276889+00:00,1,1,0,0,Asegurado,3,1,volcadura,0,0.73,NARR-1,Pyme,2,2,1,539,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9755,98,sklearn-random-forest-v1
CLM-00231,POL-13910,CUST-1290,VEH-2670,DRV-1790,PROV-150,vehicles,Incendio,fire,app,Guayaquil,Costa,2014,12,18529,17884,12832,Reserva,58287,532,0,2,1,1,1,56,220,1,2025-12-03T19:23:49.276889+00:00,2025-12-04T19:23:49.276889+00:00,0,1,0,0,Clinica,2,0,posterior,0,0.61,NARR-330,Preferente,46,2,0,769,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0801,8,sklearn-random-forest-v1
CLM-00232,POL-13927,CUST-1303,VEH-2699,DRV-1813,PROV-161,vehicles,Responsabilidad Civil,collision,app,Cuenca,Norte,2011,15,20904,18415,14752,Liquidado,51142,452,2,2,0,0,0,96,648,2,2026-02-03T19:23:49.276889+00:00,2026-02-05T19:23:49.276889+00:00,0,1,0,0,Asegurado,2,0,volcadura,0,0.59,NARR-331,Pyme,37,2,0,760,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0087,1,sklearn-random-forest-v1
CLM-00233,POL-13944,CUST-1316,VEH-2728,DRV-1836,PROV-172,vehicles,Vidrios,glass,broker,Quito,Costa,2018,8,3097,2589,1921,Reserva,10299,425,0,2,1,1,1,291,252,3,2026-05-07T19:23:49.276889+00:00,2026-05-10T19:23:49.276889+00:00,0,1,0,0,Clinica,1,0,normal,0,0.49,NARR-332,Retail,26,4,0,629,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0412,4,sklearn-random-forest-v1
CLM-00234,POL-13961,CUST-1329,VEH-2757,DRV-1859,PROV-103,vehicles,Vidrios,glass,broker,Manta,Norte,2011,15,7739,7116,0,Reserva,19150,654,1,1,0,0,1,777,586,2,2026-04-30T19:23:49.276889+00:00,2026-05-02T19:23:49.276889+00:00,1,1,0,0,Perito,2,0,normal,0,0.14,NARR-333,Pyme,41,5,0,776,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.7442,74,sklearn-random-forest-v1
CLM-00235,POL-13978,CUST-403,VEH-700,DRV-304,PROV-20,vehicles,Atencion medica,injury,broker,Guayaquil,Sierra Centro,2000,26,2470,1333,0,Reserva,7221,1093,5,5,2,1,0,25,124,7,2026-04-30T19:23:49.276889+00:00,2026-05-07T19:23:49.276889+00:00,1,1,0,0,Perito,6,0,posterior,0,0.94,NARR-0,Preferente,4,1,0,480,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.942,94,sklearn-random-forest-v1
CLM-00236,POL-13995,CUST-1355,VEH-2815,DRV-1005,PROV-125,vehicles,Incendio,fire,app,Loja,Norte,2023,3,10663,8733,7397,Reserva,30797,647,1,1,0,1,1,273,298,2,2026-04-08T19:23:49.276889+00:00,2026-04-10T19:23:49.276889+00:00,0,1,0,0,Taller,1,0,posterior,0,0.3,NARR-335,Pyme,62,2,0,633,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0465,5,sklearn-random-forest-v1
CLM-00237,POL-14012,CUST-1368,VEH-2844,DRV-1028,PROV-136,vehicles,Otros danos,other,web,Loja,Sierra Centro,2021,5,18413,16040,14508,Liquidado,68638,949,1,1,1,0,1,715,360,2,2026-03-05T19:23:49.276889+00:00,2026-03-07T19:23:49.276889+00:00,0,1,0,0,Taller,1,0,volcadura,0,0.27,NARR-336,Pyme,36,1,0,820,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0085,1,sklearn-random-forest-v1
CLM-00238,POL-14029,CUST-1381,VEH-2873,DRV-1051,PROV-147,vehicles,Incendio,fire,web,Loja,Austro,2009,17,17574,18087,13831,Liquidado,51014,325,1,1,1,0,1,163,522,1,2026-04-24T19:23:49.276889+00:00,2026-04-25T19:23:49.276889+00:00,0,1,0,0,Perito,2,0,normal,0,0.22,NARR-337,Retail,72,3,0,624,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0279,3,sklearn-random-forest-v1
CLM-00239,POL-14046,CUST-400,VEH-704,DRV-303,PROV-24,vehicles,Robo total,theft,broker,Loja,Sierra Centro,2006,20,3456,2141,0,Reserva,11937,540,3,3,3,4,0,18,308,3,2026-02-05T19:23:49.276889+00:00,2026-02-08T19:23:49.276889+00:00,1,0,1,1,Asegurado,9,0,multiple,0,0.78,NARR-4,Pyme,6,2,0,499,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9647,96,sklearn-random-forest-v1
CLM-00240,POL-14063,CUST-1407,VEH-2931,DRV-1097,PROV-169,vehicles,Otros danos,other,web,Quito,Sierra Centro,2025,1,8535,11004,5465,Reserva,28428,714,0,1,0,0,1,472,696,1,2025-12-12T19:23:49.276889+00:00,2025-12-13T19:23:49.276889+00:00,0,1,0,0,Taller,1,0,volcadura,0,0.65,NARR-339,Preferente,66,4,0,672,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0711,7,sklearn-random-forest-v1
CLM-00241,POL-14080,CUST-1420,VEH-2960,DRV-1120,PROV-100,vehicles,Incendio,fire,broker,Quito,Norte,2016,10,4865,4353,3462,Reserva,9948,286,0,1,0,1,0,624,268,0,2026-05-02T19:23:49.276889+00:00,2026-05-02T19:23:49.276889+00:00,0,1,0,0,Taller,0,0,posterior,0,0.47,NARR-340,Retail,64,2,0,777,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0499,5,sklearn-random-forest-v1
CLM-00242,POL-14097,CUST-1433,VEH-2989,DRV-1143,PROV-111,vehicles,Incendio,fire,app,Manta,Sierra Centro,2021,5,3858,3918,2675,Reserva,11804,628,0,1,0,1,1,442,308,3,2026-02-11T19:23:49.276889+00:00,2026-02-14T19:23:49.276889+00:00,0,1,0,0,Clinica,1,0,multiple,0,0.66,NARR-341,Retail,83,3,0,635,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.071,7,sklearn-random-forest-v1
CLM-00243,POL-14114,CUST-1446,VEH-3018,DRV-1166,PROV-122,vehicles,Vidrios,glass,broker,Loja,Norte,2025,1,5008,4232,3881,Pago Parcial,7946,1059,0,2,0,0,1,518,101,1,2026-04-26T19:23:49.276889+00:00,2026-04-27T19:23:49.276889+00:00,0,1,0,0,Perito,2,0,volcadura,0,0.12,NARR-342,Pyme,80,4,0,737,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0119,1,sklearn-random-forest-v1
CLM-00244,POL-14131,CUST-405,VEH-700,DRV-303,PROV-23,vehicles,Atencion medica,injury,web,Guayaquil,Costa,2000,26,11518,6902,0,Reserva,24970,256,3,4,1,2,1,39,439,9,2026-01-09T19:23:49.276889+00:00,2026-01-18T19:23:49.276889+00:00,1,0,1,1,Asegurado,4,0,normal,0,0.77,NARR-3,Pyme,9,2,0,582,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9759,98,sklearn-random-forest-v1
CLM-00245,POL-14148,CUST-1472,VEH-3076,DRV-1212,PROV-144,vehicles,Incendio,fire,app,Guayaquil,Norte,2020,6,16615,16729,13049,Reserva,25538,785,1,1,1,0,1,692,583,2,2025-12-25T19:23:49.276889+00:00,2025-12-27T19:23:49.276889+00:00,0,1,0,0,Asegurado,2,0,frontal,0,0.12,NARR-344,Retail,71,4,0,663,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0591,6,sklearn-random-forest-v1
CLM-00246,POL-14165,CUST-1485,VEH-3105,DRV-1235,PROV-155,vehicles,Otros danos,other,web,Cuenca,Austro,2018,8,1729,1482,1389,Reserva,5032,765,1,1,1,1,1,132,284,1,2026-05-08T19:23:49.276889+00:00,2026-05-09T19:23:49.276889+00:00,0,1,0,0,Perito,1,0,posterior,0,0.05,NARR-345,Retail,48,5,0,722,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0472,5,sklearn-random-forest-v1
CLM-00247,POL-14182,CUST-401,VEH-703,DRV-301,PROV-20,vehicles,Responsabilidad Civil,collision,callcenter,Guayaquil,Austro,2008,18,40212,19490,0,Reserva,135238,872,2,2,2,4,4,38,205,10,2026-04-01T19:23:49.276889+00:00,2026-04-11T19:23:49.276889+00:00,1,1,0,0,Asegurado,5,0,normal,1,0.89,NARR-0,Pyme,11,1,1,539,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9546,95,sklearn-random-forest-v1
CLM-00248,POL-14199,CUST-1511,VEH-3163,DRV-1281,PROV-177,vehicles,Responsabilidad Civil,collision,web,Guayaquil,Sierra Centro,2025,1,23318,19208,14623,Reserva,80614,495,2,2,1,0,1,718,404,0,2026-02-17T19:23:49.276889+00:00,2026-02-17T19:23:49.276889+00:00,0,1,0,0,Taller,0,0,multiple,0,0.08,NARR-347,Pyme,86,3,0,685,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.1517,15,sklearn-random-forest-v1
CLM-00249,POL-14216,CUST-1524,VEH-3192,DRV-1304,PROV-108,vehicles,Vidrios,glass,web,Cuenca,Costa,2010,16,4833,3653,3846,Pago Parcial,17219,984,0,0,0,0,1,809,331,1,2026-03-10T19:23:49.276889+00:00,2026-03-11T19:23:49.276889+00:00,0,1,0,0,Asegurado,1,0,frontal,0,0.36,NARR-348,Preferente,25,2,0,779,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0129,1,sklearn-random-forest-v1
CLM-00250,POL-14233,CUST-1537,VEH-2021,DRV-1327,PROV-119,vehicles,Incendio,fire,web,Manta,Sierra Centro,2022,4,17586,20919,11044,Liquidado,52033,919,0,1,1,0,0,332,98,2,2026-01-01T19:23:49.276889+00:00,2026-01-03T19:23:49.276889+00:00,0,1,0,0,Clinica,0,0,normal,0,0.65,NARR-349,Preferente,33,2,0,768,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0356,4,sklearn-random-forest-v1
CLM-00251,POL-14250,CUST-1550,VEH-2050,DRV-1350,PROV-130,vehicles,Otros danos,other,web,Loja,Austro,2012,14,13425,10078,9891,Liquidado,28471,799,2,2,0,1,0,502,509,1,2026-04-08T19:23:49.276889+00:00,2026-04-09T19:23:49.276889+00:00,0,1,0,0,Clinica,2,0,normal,0,0.21,NARR-350,Pyme,47,5,0,775,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0032,0,sklearn-random-forest-v1
CLM-00252,POL-14267,CUST-1563,VEH-2079,DRV-1373,PROV-141,vehicles,Dano propio,collision,broker,Ambato,Costa,2022,4,8165,9222,6984,Pago Parcial,26824,261,1,2,0,1,1,812,358,2,2025-11-28T19:23:49.276889+00:00,2025-11-30T19:23:49.276889+00:00,1,1,0,0,Asegurado,0,0,posterior,0,0.4,NARR-351,Pyme,70,5,0,719,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0059,1,sklearn-random-forest-v1
CLM-00253,POL-14284,CUST-400,VEH-700,DRV-302,PROV-20,vehicles,Atencion medica,injury,callcenter,Manta,Costa,2010,16,31103,14905,0,Reserva,47691,330,3,3,1,2,1,36,447,8,2026-01-04T19:23:49.276889+00:00,2026-01-12T19:23:49.276889+00:00,1,1,0,0,Asegurado,4,0,multiple,0,0.79,NARR-0,Retail,8,2,0,524,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9581,96,sklearn-random-forest-v1
CLM-00254,POL-14301,CUST-401,VEH-701,DRV-303,PROV-21,vehicles,Dano propio,collision,web,Loja,Norte,2002,24,2478,1036,0,Reserva,5054,487,3,6,4,1,1,15,215,3,2025-12-29T19:23:49.276889+00:00,2026-01-01T19:23:49.276889+00:00,1,0,1,0,Taller,9,0,frontal,1,0.72,NARR-1,Preferente,1,2,0,448,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9399,94,sklearn-random-forest-v1
CLM-00255,POL-14318,CUST-1602,VEH-2166,DRV-1442,PROV-174,vehicles,Responsabilidad Civil,collision,broker,Manta,Austro,2023,3,15493,18332,8591,Reserva,25514,972,0,1,1,1,1,125,64,1,2026-05-23T19:23:49.278269+00:00,2026-05-24T19:23:49.278269+00:00,0,1,0,0,Clinica,0,0,frontal,0,0.08,NARR-354,Retail,42,1,0,639,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.1139,11,sklearn-random-forest-v1
CLM-00256,POL-14335,CUST-1615,VEH-2195,DRV-1465,PROV-105,vehicles,Vidrios,glass,web,Cuenca,Norte,2013,13,1722,2185,1114,Reserva,5921,863,2,2,1,0,1,780,129,1,2026-05-17T19:23:49.278269+00:00,2026-05-18T19:23:49.278269+00:00,0,1,0,0,Clinica,1,0,normal,0,0.21,NARR-355,Preferente,86,4,0,828,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0714,7,sklearn-random-forest-v1
CLM-00257,POL-14352,CUST-1628,VEH-2224,DRV-1488,PROV-116,vehicles,Vidrios,glass,web,Manta,Sierra Centro,2006,20,17225,17654,12849,Pago Parcial,28458,971,2,2,0,0,1,768,626,3,2026-04-04T19:23:49.278269+00:00,2026-04-07T19:23:49.278269+00:00,0,1,0,0,Asegurado,0,0,normal,0,0.35,NARR-356,Retail,57,4,0,697,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0389,4,sklearn-random-forest-v1
CLM-00258,POL-14369,CUST-1641,VEH-2253,DRV-1511,PROV-127,vehicles,Responsabilidad Civil,collision,broker,Ambato,Austro,2023,3,4878,5333,0,Reserva,15404,673,0,1,1,0,1,579,265,0,2025-12-20T19:23:49.278269+00:00,2025-12-20T19:23:49.278269+00:00,0,1,0,0,Perito,0,0,normal,0,0.62,NARR-357,Pyme,83,4,0,691,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.7674,77,sklearn-random-forest-v1
CLM-00259,POL-14386,CUST-1654,VEH-2282,DRV-1534,PROV-138,vehicles,Otros danos,other,broker,Ambato,Austro,2021,5,3855,3549,3126,Pago Parcial,8298,1073,2,2,1,0,1,674,231,2,2026-03-18T19:23:49.278269+00:00,2026-03-20T19:23:49.278269+00:00,0,1,0,0,Asegurado,2,0,multiple,0,0.6,NARR-358,Preferente,40,3,0,677,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0112,1,sklearn-random-forest-v1
CLM-00260,POL-14403,CUST-400,VEH-707,DRV-304,PROV-21,vehicles,Atencion medica,injury,broker,Manta,Costa,2008,18,6675,2884,0,Reserva,6741,993,3,5,1,1,0,26,7,2,2026-04-13T19:23:49.278269+00:00,2026-04-15T19:23:49.278269+00:00,1,1,0,1,Taller,8,1,illogical,0,0.79,NARR-1,Pyme,9,2,0,445,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.949,95,sklearn-random-forest-v1
